"caseid","v212","v301","v302","v191","v133","v102","v104","v005","v000","v007","v001","v002","v025","v525","v717","v613","v012","SurveyId"
"    26681616  2",24,3,3,92221,17,1,95,845050,"CO7",2016,2668,1616,1,16,1,2,26,"CO2015DHS"
"    26681719  2",NA,3,3,112169,12,1,7,655812,"CO7",2016,2668,1719,1,19,2,1,24,"CO2015DHS"
"    26681719  4",18,3,3,112169,11,1,3,815015,"CO7",2016,2668,1719,1,17,7,3,30,"CO2015DHS"
"    26681719  8",17,3,3,112169,11,1,5,616932,"CO7",2016,2668,1719,1,16,7,2,18,"CO2015DHS"
"    26682123  3",NA,3,3,126568,16,1,95,845050,"CO7",2016,2668,2123,1,17,1,2,28,"CO2015DHS"
"    26682123  4",NA,3,3,126568,15,1,95,655812,"CO7",2016,2668,2123,1,15,3,0,23,"CO2015DHS"
"    26691314  2",19,3,3,72943,5,1,95,340680,"CO7",2016,2669,1314,1,17,7,1,38,"CO2015DHS"
"    26691516  2",16,3,3,98811,11,1,13,340680,"CO7",2016,2669,1516,1,15,7,3,39,"CO2015DHS"
"    26691617  3",NA,3,3,64180,11,1,9,559270,"CO7",2016,2669,1617,1,16,3,2,25,"CO2015DHS"
"    26691718  2",16,3,3,65321,4,1,4,539392,"CO7",2016,2669,1718,1,15,7,2,33,"CO2015DHS"
"    26691819  3",NA,3,3,34000,9,1,95,408297,"CO7",2016,2669,1819,1,13,0,2,17,"CO2015DHS"
"    26692021  2",19,3,3,72916,10,1,95,434028,"CO7",2016,2669,2021,1,96,3,2,20,"CO2015DHS"
"    26692122  2",20,3,3,87954,11,1,95,406549,"CO7",2016,2669,2122,1,96,7,2,45,"CO2015DHS"
"    26692122  3",NA,3,3,87954,12,1,95,434028,"CO7",2016,2669,2122,1,19,7,1,24,"CO2015DHS"
"    26692122  4",NA,3,3,87954,12,1,95,408297,"CO7",2016,2669,2122,1,15,2,1,18,"CO2015DHS"
"    26692324  2",18,3,3,45440,2,1,95,428938,"CO7",2016,2669,2324,1,96,7,3,44,"CO2015DHS"
"    26699000  1",17,3,3,106669,11,1,11,428938,"CO7",2016,2669,9000,1,17,7,2,42,"CO2015DHS"
"    26699000  3",NA,3,3,106669,13,1,11,434028,"CO7",2016,2669,9000,1,21,7,0,24,"CO2015DHS"
"    26699000  7",NA,3,3,106669,11,1,95,408297,"CO7",2016,2669,9000,1,18,7,2,19,"CO2015DHS"
"    26701315  2",15,3,3,8305,11,2,13,505708,"CO7",2016,2670,1315,2,15,7,0,39,"CO2015DHS"
"    26701315  4",NA,3,0,8305,7,2,95,1054899,"CO7",2016,2670,1315,2,0,0,1,13,"CO2015DHS"
"    26701517  4",27,3,3,16801,13,2,0,710546,"CO7",2016,2670,1517,2,18,7,2,28,"CO2015DHS"
"    26709000  2",18,3,3,-8848,8,2,0,710546,"CO7",2016,2670,9000,2,16,3,2,26,"CO2015DHS"
"    26709080  1",17,3,3,-39125,9,2,2,505708,"CO7",2016,2670,9080,2,16,3,3,35,"CO2015DHS"
"    26709080  2",NA,3,0,-39125,8,2,2,1054899,"CO7",2016,2670,9080,2,0,0,2,14,"CO2015DHS"
"    26709080  3",NA,3,0,-39125,7,2,2,1054899,"CO7",2016,2670,9080,2,0,0,2,13,"CO2015DHS"
"    26709081  2",19,3,3,11693,10,2,18,505708,"CO7",2016,2670,9081,2,96,7,3,36,"CO2015DHS"
"    26711515  4",NA,3,3,-64572,9,2,95,2491172,"CO7",2016,2671,1515,2,16,4,2,17,"CO2015DHS"
"    26711515  5",NA,3,3,-64572,5,2,95,2491172,"CO7",2016,2671,1515,2,0,0,1,16,"CO2015DHS"
"    26711717  2",18,3,3,-76595,3,2,95,3188719,"CO7",2016,2671,1717,2,14,7,2,34,"CO2015DHS"
"    26711717  3",NA,3,3,-76595,9,2,95,2491172,"CO7",2016,2671,1717,2,15,0,1,16,"CO2015DHS"
"    26711919  3",18,3,3,-54769,11,2,0,1733855,"CO7",2016,2671,1919,2,14,7,1,37,"CO2015DHS"
"    26712222  2",20,3,3,-73805,6,2,11,1733855,"CO7",2016,2671,2222,2,15,0,0,35,"CO2015DHS"
"    26712323  1",15,3,3,-68594,1,2,48,2748159,"CO7",2016,2671,2323,2,12,4,0,49,"CO2015DHS"
"    26712323  3",NA,3,3,-68594,4,2,2,2491172,"CO7",2016,2671,2323,2,0,3,2,16,"CO2015DHS"
"    26721012  2",18,3,3,-35322,7,2,10,789208,"CO7",2016,2672,1012,2,15,7,2,32,"CO2015DHS"
"    26721012  3",NA,3,0,-35322,7,2,11,895157,"CO7",2016,2672,1012,2,0,0,2,13,"CO2015DHS"
"    26721113  2",23,3,3,-62825,9,2,95,712243,"CO7",2016,2672,1113,2,96,7,1,41,"CO2015DHS"
"    26721113  4",14,3,3,-62825,10,2,95,616565,"CO7",2016,2672,1113,2,11,0,2,18,"CO2015DHS"
"    26721416  2",17,3,3,-189742,3,2,25,712243,"CO7",2016,2672,1416,2,15,7,2,42,"CO2015DHS"
"    26721416  3",19,3,3,-189742,3,2,0,881115,"CO7",2016,2672,1416,2,12,7,2,21,"CO2015DHS"
"    26721619  3",17,3,3,-47013,15,2,95,881115,"CO7",2016,2672,1619,2,15,7,2,24,"CO2015DHS"
"    26721720  2",20,3,3,-38485,5,2,18,680169,"CO7",2016,2672,1720,2,19,7,3,45,"CO2015DHS"
"    26731414  2",16,3,3,-73484,2,2,3,1453692,"CO7",2016,2673,1414,2,15,4,2,21,"CO2015DHS"
"    26731717  1",24,3,3,-213313,0,2,30,1175082,"CO7",2016,2673,1717,2,14,7,3,41,"CO2015DHS"
"    26731717  2",NA,3,3,-213313,5,2,0,1476859,"CO7",2016,2673,1717,2,13,7,3,14,"CO2015DHS"
"    26732222  2",16,3,3,-80274,5,2,5,1453692,"CO7",2016,2673,2222,2,13,4,1,24,"CO2015DHS"
"    26740816  2",18,3,3,53517,7,1,95,1223157,"CO7",2016,2674,816,1,15,0,2,23,"CO2015DHS"
"    26740817  1",19,3,3,63682,4,1,25,1208813,"CO7",2016,2674,817,1,16,7,2,42,"CO2015DHS"
"    26740919  5",24,3,3,95560,11,1,10,1145716,"CO7",2016,2674,919,1,19,3,2,45,"CO2015DHS"
"    26741122  1",NA,3,3,99749,16,1,95,960088,"CO7",2016,2674,1122,1,15,1,1,38,"CO2015DHS"
"    26741123  3",NA,3,0,81024,8,1,95,1150642,"CO7",2016,2674,1123,1,0,0,2,16,"CO2015DHS"
"    26741225  2",20,3,3,78393,11,1,95,1520086,"CO7",2016,2674,1225,1,17,3,2,32,"CO2015DHS"
"    26751419  2",29,3,3,103180,14,1,12,574470,"CO7",2016,2675,1419,1,19,2,2,35,"CO2015DHS"
"    26751622  2",26,3,3,122211,16,1,20,574470,"CO7",2016,2675,1622,1,17,2,1,35,"CO2015DHS"
"    26761014  2",23,3,3,69949,1,1,95,942523,"CO7",2016,2676,1014,1,17,7,2,47,"CO2015DHS"
"    26761014  3",NA,3,3,69949,12,1,95,1006229,"CO7",2016,2676,1014,1,18,3,2,23,"CO2015DHS"
"    26761317  3",NA,3,3,70175,11,1,95,789816,"CO7",2016,2676,1317,1,20,3,1,35,"CO2015DHS"
"    26761722  4",NA,3,3,88167,16,1,95,1296583,"CO7",2016,2676,1722,1,19,1,2,25,"CO2015DHS"
"    26762026  3",NA,3,0,108073,12,1,95,789816,"CO7",2016,2676,2026,1,23,3,2,36,"CO2015DHS"
"    26769050  1",NA,3,3,99377,14,1,2,1006229,"CO7",2016,2676,9050,1,16,3,0,23,"CO2015DHS"
"    26770911  1",19,3,3,72855,8,1,20,443118,"CO7",2016,2677,911,1,15,2,1,35,"CO2015DHS"
"    26770911  2",NA,3,3,72855,9,1,95,531066,"CO7",2016,2677,911,1,15,0,2,16,"CO2015DHS"
"    26770911  3",NA,3,0,72855,6,1,95,840849,"CO7",2016,2677,911,1,0,0,2,13,"CO2015DHS"
"    26770911  5",23,3,3,72855,11,1,95,727433,"CO7",2016,2677,911,1,15,2,1,28,"CO2015DHS"
"    26770912  5",NA,3,0,126233,10,1,95,531066,"CO7",2016,2677,912,1,0,3,2,15,"CO2015DHS"
"    26771013  1",19,3,3,75081,6,1,8,701578,"CO7",2016,2677,1013,1,14,3,2,31,"CO2015DHS"
"    26771014  2",16,3,3,77802,5,1,8,443118,"CO7",2016,2677,1014,1,15,7,2,38,"CO2015DHS"
"    26771216  3",NA,3,3,72996,4,1,95,557914,"CO7",2016,2677,1216,1,18,3,1,42,"CO2015DHS"
"    26771317  2",25,3,3,70072,2,1,6,528792,"CO7",2016,2677,1317,1,16,4,3,47,"CO2015DHS"
"    26771318  2",NA,3,3,64180,9,1,0,701578,"CO7",2016,2677,1318,1,15,7,3,30,"CO2015DHS"
"    26771521  3",NA,3,3,47118,11,1,95,564534,"CO7",2016,2677,1521,1,16,7,1,20,"CO2015DHS"
"    26771521  5",19,3,3,47118,11,1,9,564534,"CO7",2016,2677,1521,1,18,7,1,22,"CO2015DHS"
"    26781013  3",18,3,3,55241,4,1,95,386849,"CO7",2016,2678,1013,1,16,7,1,37,"CO2015DHS"
"    26781114  1",19,3,3,77577,4,1,5,461644,"CO7",2016,2678,1114,1,17,7,2,45,"CO2015DHS"
"    26781114  2",NA,3,3,77577,13,1,5,635061,"CO7",2016,2678,1114,1,16,3,2,25,"CO2015DHS"
"    26781114  3",NA,3,3,77577,11,1,5,492847,"CO7",2016,2678,1114,1,16,7,0,23,"CO2015DHS"
"    26781115  1",32,3,3,73889,12,1,95,386849,"CO7",2016,2678,1115,1,17,7,2,37,"CO2015DHS"
"    26781420  2",22,3,3,55326,8,1,95,492847,"CO7",2016,2678,1420,1,15,7,2,22,"CO2015DHS"
"    26781422  1",17,3,3,80957,0,1,95,487067,"CO7",2016,2678,1422,1,16,4,2,40,"CO2015DHS"
"    26781422  2",18,3,3,80957,8,1,95,492847,"CO7",2016,2678,1422,1,14,0,2,21,"CO2015DHS"
"    26781423  1",NA,3,3,64288,9,1,95,492847,"CO7",2016,2678,1423,1,12,3,1,21,"CO2015DHS"
"    26791113  3",NA,3,3,104046,14,1,95,743021,"CO7",2016,2679,1113,1,17,2,1,29,"CO2015DHS"
"    26791214  2",17,3,3,71173,2,1,95,540123,"CO7",2016,2679,1214,1,9,7,2,45,"CO2015DHS"
"    26791214  3",NA,3,3,71173,12,1,95,542446,"CO7",2016,2679,1214,1,16,3,3,18,"CO2015DHS"
"    26791417  2",NA,3,3,85665,11,1,95,743021,"CO7",2016,2679,1417,1,16,3,2,26,"CO2015DHS"
"    26791518  2",22,3,3,81974,11,1,95,716612,"CO7",2016,2679,1518,1,14,7,2,30,"CO2015DHS"
"    26791721  2",NA,3,3,79818,9,1,0,540123,"CO7",2016,2679,1721,1,24,2,1,47,"CO2015DHS"
"    26791823  1",34,3,3,74032,11,1,40,540123,"CO7",2016,2679,1823,1,25,2,2,48,"CO2015DHS"
"    26791823  2",NA,3,3,74032,7,1,95,858867,"CO7",2016,2679,1823,1,13,0,2,14,"CO2015DHS"
"    26791924  1",20,3,3,74865,8,1,30,569869,"CO7",2016,2679,1924,1,15,2,1,41,"CO2015DHS"
"    26791924  3",NA,3,3,74865,11,1,95,542446,"CO7",2016,2679,1924,1,14,7,1,18,"CO2015DHS"
"    26799040  1",21,3,3,88741,8,1,95,716612,"CO7",2016,2679,9040,1,16,0,2,33,"CO2015DHS"
"    26800613  6",NA,3,3,110473,15,1,95,1370389,"CO7",2016,2680,613,1,16,2,1,23,"CO2015DHS"
"    26800816  3",31,3,3,71739,13,1,25,1075654,"CO7",2016,2680,816,1,22,9,1,36,"CO2015DHS"
"    26800917  2",24,3,3,76928,10,1,95,1354318,"CO7",2016,2680,917,1,14,7,2,40,"CO2015DHS"
"    26800917  6",17,3,3,76928,5,1,0,1354318,"CO7",2016,2680,917,1,15,3,3,43,"CO2015DHS"
"    26811414  2",20,3,3,-78864,5,2,17,576999,"CO7",2016,2681,1414,2,18,0,3,43,"CO2015DHS"
"    26811414  4",NA,3,3,-78864,6,2,5,499489,"CO7",2016,2681,1414,2,14,0,3,18,"CO2015DHS"
"    26811616  2",17,3,3,-4143,3,2,6,347644,"CO7",2016,2681,1616,2,16,7,2,38,"CO2015DHS"
"    26811818  1",23,3,3,-45225,5,2,0,488458,"CO7",2016,2681,1818,2,17,7,4,28,"CO2015DHS"
"    26811919  1",19,3,3,-99505,11,2,14,347644,"CO7",2016,2681,1919,2,16,7,2,38,"CO2015DHS"
"    26812121  2",17,3,3,-102578,3,2,14,639349,"CO7",2016,2681,2121,2,16,0,1,33,"CO2015DHS"
"    26812121  3",NA,3,0,-102578,10,2,14,499489,"CO7",2016,2681,2121,2,0,0,2,16,"CO2015DHS"
"    26812222  2",17,3,3,-67714,7,2,3,713805,"CO7",2016,2681,2222,2,16,7,2,20,"CO2015DHS"
"    26812424  2",12,3,3,-55792,0,2,3,551016,"CO7",2016,2681,2424,2,11,7,8,46,"CO2015DHS"
"    26812424  3",NA,3,3,-55792,6,2,3,499489,"CO7",2016,2681,2424,2,13,0,2,18,"CO2015DHS"
"    26812525  2",17,3,3,19224,3,2,20,551016,"CO7",2016,2681,2525,2,16,7,2,46,"CO2015DHS"
"    26812525  3",NA,3,3,19224,13,2,95,488458,"CO7",2016,2681,2525,2,19,7,2,28,"CO2015DHS"
"    26812626  2",18,3,3,-82963,5,2,6,551016,"CO7",2016,2681,2626,2,17,7,2,49,"CO2015DHS"
"    26821718  2",16,3,3,99842,12,1,5,865107,"CO7",2015,2682,1718,1,16,2,3,32,"CO2015DHS"
"    26821819  1",NA,3,3,99207,15,1,95,546402,"CO7",2015,2682,1819,1,20,2,2,36,"CO2015DHS"
"    26822021  2",26,3,3,74253,8,1,25,652046,"CO7",2015,2682,2021,1,19,7,2,48,"CO2015DHS"
"    26822122  1",20,3,3,106489,11,1,95,652046,"CO7",2015,2682,2122,1,17,3,3,45,"CO2015DHS"
"    26822122  2",NA,3,3,106489,12,1,95,654850,"CO7",2015,2682,2122,1,16,0,2,18,"CO2015DHS"
"    26831213  3",NA,3,3,89646,14,1,0,713713,"CO7",2015,2683,1213,1,23,3,1,32,"CO2015DHS"
"    26831315  1",NA,3,3,43200,13,1,1,574298,"CO7",2015,2683,1315,1,15,2,0,24,"CO2015DHS"
"    26831517  3",NA,3,0,97814,8,1,95,855393,"CO7",2015,2683,1517,1,0,0,2,14,"CO2015DHS"
"    26831619  1",NA,3,3,55807,16,1,0,740015,"CO7",2015,2683,1619,1,16,1,2,26,"CO2015DHS"
"    26831821  1",32,3,3,123452,16,1,95,713713,"CO7",2015,2683,1821,1,15,1,2,33,"CO2015DHS"
"    26841315  1",19,3,3,17692,10,1,95,538193,"CO7",2015,2684,1315,1,15,7,2,25,"CO2015DHS"
"    26841416  3",NA,3,0,66320,12,1,95,519064,"CO7",2015,2684,1416,1,0,2,2,31,"CO2015DHS"
"    26841517  1",19,3,3,70263,6,1,95,391228,"CO7",2015,2684,1517,1,17,7,2,46,"CO2015DHS"
"    26841618  2",18,3,3,31150,8,1,95,538193,"CO7",2015,2684,1618,1,17,3,3,27,"CO2015DHS"
"    26842023  3",17,3,3,47942,11,1,0,392910,"CO7",2015,2684,2023,1,15,3,3,18,"CO2015DHS"
"    26851212  4",13,3,3,27398,6,1,95,904955,"CO7",2015,2685,1212,1,12,3,3,20,"CO2015DHS"
"    26851313  2",17,3,3,76378,11,1,95,1124639,"CO7",2015,2685,1313,1,12,7,2,31,"CO2015DHS"
"    26851416  2",26,3,3,24557,11,1,8,1124639,"CO7",2015,2685,1416,1,24,3,2,34,"CO2015DHS"
"    26851719  2",18,3,3,43546,11,1,13,1166085,"CO7",2015,2685,1719,1,16,7,2,25,"CO2015DHS"
"    26851820  3",18,3,3,43546,11,1,6,904955,"CO7",2015,2685,1820,1,16,7,1,24,"CO2015DHS"
"    26851921  2",22,3,3,63247,12,1,5,904955,"CO7",2015,2685,1921,1,17,1,2,23,"CO2015DHS"
"    26860814  3",16,3,3,70524,11,1,95,1044179,"CO7",2015,2686,814,1,13,3,2,24,"CO2015DHS"
"    26860815  2",NA,3,3,58499,11,1,95,982275,"CO7",2015,2686,815,1,17,3,2,18,"CO2015DHS"
"    26860815  3",19,3,3,58499,5,1,95,1297660,"CO7",2015,2686,815,1,15,3,2,33,"CO2015DHS"
"    26861423  1",NA,3,3,88705,12,1,95,1044179,"CO7",2015,2686,1423,1,18,2,0,20,"CO2015DHS"
"    26871218  1",25,3,3,48656,11,1,95,875921,"CO7",2015,2687,1218,1,18,2,1,34,"CO2015DHS"
"    26871319  2",16,3,3,52225,11,1,95,553232,"CO7",2015,2687,1319,1,14,3,0,38,"CO2015DHS"
"    26871523  2",NA,3,0,83551,8,1,95,663035,"CO7",2015,2687,1523,1,0,0,2,16,"CO2015DHS"
"    26871725  2",20,3,3,80091,11,1,95,908201,"CO7",2015,2687,1725,1,15,3,1,28,"CO2015DHS"
"    26881616  2",30,3,3,74584,13,1,15,589676,"CO7",2015,2688,1616,1,20,3,2,40,"CO2015DHS"
"    26881717  2",25,3,3,46218,10,1,95,589676,"CO7",2015,2688,1717,1,17,2,5,44,"CO2015DHS"
"    26881919  1",29,3,3,31342,11,1,95,558897,"CO7",2015,2688,1919,1,20,7,2,48,"CO2015DHS"
"    26881919  4",40,3,3,31342,5,1,95,589676,"CO7",2015,2688,1919,1,18,7,3,43,"CO2015DHS"
"    26882222  2",20,3,3,74980,9,1,33,558897,"CO7",2015,2688,2222,1,19,7,2,49,"CO2015DHS"
"    26882222  4",NA,3,3,74980,9,1,95,561300,"CO7",2015,2688,2222,1,14,0,2,15,"CO2015DHS"
"    26882222  5",24,3,3,74980,10,1,95,768847,"CO7",2015,2688,2222,1,14,3,3,29,"CO2015DHS"
"    26891214  2",25,3,3,98359,13,1,95,586842,"CO7",2015,2689,1214,1,96,1,2,49,"CO2015DHS"
"    26891214  3",NA,3,3,98359,16,1,95,626507,"CO7",2015,2689,1214,1,17,1,1,24,"CO2015DHS"
"    26891619  1",NA,3,3,95018,13,1,10,619160,"CO7",2015,2689,1619,1,19,1,0,40,"CO2015DHS"
"    26891922  1",26,3,0,58401,4,1,35,586842,"CO7",2015,2689,1922,1,16,7,2,48,"CO2015DHS"
"    26892023  2",19,3,3,62298,11,1,28,778596,"CO7",2015,2689,2023,1,18,3,5,34,"CO2015DHS"
"    26892225  2",17,3,3,47670,11,1,5,589365,"CO7",2015,2689,2225,1,14,3,2,19,"CO2015DHS"
"    26901010  2",16,3,3,132110,16,1,5,590114,"CO7",2015,2690,1010,1,14,1,2,37,"CO2015DHS"
"    26901515  2",20,3,3,108097,16,1,0,742992,"CO7",2015,2690,1515,1,17,2,5,40,"CO2015DHS"
"    26901616  2",23,3,3,108324,16,1,10,934315,"CO7",2015,2690,1616,1,18,1,3,32,"CO2015DHS"
"    26911014  1",19,3,3,109272,16,1,95,619160,"CO7",2015,2691,1014,1,14,1,2,44,"CO2015DHS"
"    26911014  3",NA,3,0,109272,7,1,95,933156,"CO7",2015,2691,1014,1,0,0,2,13,"CO2015DHS"
"    26911519  2",23,3,3,109866,16,1,30,586842,"CO7",2015,2691,1519,1,20,2,1,45,"CO2015DHS"
"    26911519  5",NA,3,3,109866,6,1,7,807289,"CO7",2015,2691,1519,1,25,7,0,25,"CO2015DHS"
"    26911620  3",NA,3,3,46617,13,1,95,626507,"CO7",2015,2691,1620,1,16,1,1,21,"CO2015DHS"
"    26921414  2",24,3,3,-106752,11,2,0,902811,"CO7",2015,2692,1414,2,23,7,2,26,"CO2015DHS"
"    26921515  3",NA,3,3,-18857,15,2,95,1319317,"CO7",2015,2692,1515,2,18,2,2,20,"CO2015DHS"
"    26921717  2",25,3,3,-88187,4,2,5,1018436,"CO7",2015,2692,1717,2,23,7,3,48,"CO2015DHS"
"    26921717  3",NA,3,0,-88187,8,2,5,923199,"CO7",2015,2692,1717,2,0,0,1,17,"CO2015DHS"
"    26921919  2",18,3,3,-89317,1,2,95,642546,"CO7",2015,2692,1919,2,17,7,2,38,"CO2015DHS"
"    26922020  3",25,3,3,-107703,16,2,7,1181702,"CO7",2015,2692,2020,2,17,2,2,33,"CO2015DHS"
"    26922121  2",19,3,3,-66229,10,2,16,642546,"CO7",2015,2692,2121,2,16,7,3,38,"CO2015DHS"
"    26922222  3",15,3,3,5613,11,2,95,902811,"CO7",2015,2692,2222,2,14,7,3,26,"CO2015DHS"
"    26931014  2",28,3,3,92840,16,1,95,391756,"CO7",2016,2693,1014,1,16,3,1,28,"CO2015DHS"
"    26931015  2",21,3,3,79236,13,1,5,391756,"CO7",2016,2693,1015,1,18,2,0,29,"CO2015DHS"
"    26931016  1",NA,3,3,100890,12,1,4,238639,"CO7",2016,2693,1016,1,31,2,1,36,"CO2015DHS"
"    26931117  2",20,3,3,92358,13,1,0,391756,"CO7",2016,2693,1117,1,16,2,1,26,"CO2015DHS"
"    26931117  4",20,3,3,92358,12,1,2,391756,"CO7",2016,2693,1117,1,18,3,2,25,"CO2015DHS"
"    26931218  2",21,3,3,51314,11,1,95,391756,"CO7",2016,2693,1218,1,18,3,2,25,"CO2015DHS"
"    26931320  2",32,3,3,92221,16,1,3,377832,"CO7",2016,2693,1320,1,17,1,2,32,"CO2015DHS"
"    26931422  1",21,3,3,74231,11,1,8,300462,"CO7",2016,2693,1422,1,16,3,2,41,"CO2015DHS"
"    26931424  1",22,3,3,77577,13,1,95,304027,"CO7",2016,2693,1424,1,14,1,1,24,"CO2015DHS"
"    26940815  2",22,3,3,90631,11,1,95,455646,"CO7",2016,2694,815,1,21,3,4,46,"CO2015DHS"
"    26940917  2",22,3,3,62791,10,1,95,626810,"CO7",2016,2694,917,1,13,7,2,28,"CO2015DHS"
"    26941018  2",NA,3,3,408,9,1,5,381823,"CO7",2016,2694,1018,1,18,3,1,37,"CO2015DHS"
"    26950513  2",29,3,3,88815,5,1,14,367504,"CO7",2016,2695,513,1,26,7,2,35,"CO2015DHS"
"    26950716  2",NA,3,3,40690,14,1,0,440445,"CO7",2016,2695,716,1,16,0,2,18,"CO2015DHS"
"    26951023  2",27,3,3,101476,11,1,95,438559,"CO7",2016,2695,1023,1,25,2,3,45,"CO2015DHS"
"    26951023  3",NA,3,0,101476,9,1,95,697367,"CO7",2016,2695,1023,1,0,0,2,14,"CO2015DHS"
"    26959050  2",NA,3,3,38223,11,1,95,468202,"CO7",2016,2695,9050,1,15,7,2,24,"CO2015DHS"
"    26961118  1",16,3,3,62791,6,1,0,509283,"CO7",2016,2696,1118,1,14,7,2,29,"CO2015DHS"
"    26961120  1",20,3,3,65733,5,1,10,390601,"CO7",2016,2696,1120,1,17,7,2,41,"CO2015DHS"
"    26961120  2",NA,3,3,65733,13,1,14,395236,"CO7",2016,2696,1120,1,13,2,2,21,"CO2015DHS"
"    26961120  3",NA,3,3,65733,11,1,10,371804,"CO7",2016,2696,1120,1,15,0,2,17,"CO2015DHS"
"    26961324  1",20,3,3,38937,11,1,95,390601,"CO7",2016,2696,1324,1,17,2,2,43,"CO2015DHS"
"    26961324  3",18,3,3,38937,11,1,95,395236,"CO7",2016,2696,1324,1,17,3,2,22,"CO2015DHS"
"    26971212  1",16,3,3,65136,11,1,9,357959,"CO7",2016,2697,1212,1,15,7,3,36,"CO2015DHS"
"    26971416  2",NA,3,3,44615,11,1,2,456041,"CO7",2016,2697,1416,1,14,2,1,20,"CO2015DHS"
"    26971719  2",24,3,3,12983,4,1,10,427168,"CO7",2016,2697,1719,1,23,3,2,48,"CO2015DHS"
"    26971821  2",20,3,3,54612,1,1,95,427168,"CO7",2016,2697,1821,1,18,7,3,48,"CO2015DHS"
"    26981414  2",23,3,3,59257,6,1,95,300462,"CO7",2016,2698,1414,1,23,7,3,44,"CO2015DHS"
"    26981616  1",28,3,0,7593,0,1,18,284779,"CO7",2016,2698,1616,1,96,7,2,45,"CO2015DHS"
"    26981718  2",20,3,3,43837,11,1,6,391756,"CO7",2016,2698,1718,1,18,2,3,29,"CO2015DHS"
"    26981921  2",15,3,3,39580,5,1,95,391756,"CO7",2016,2698,1921,1,14,3,3,28,"CO2015DHS"
"    26981922  2",30,3,3,55882,11,1,11,377832,"CO7",2016,2698,1922,1,20,3,2,32,"CO2015DHS"
"    26989050  2",20,3,3,78097,10,1,95,238639,"CO7",2016,2698,9050,1,17,7,1,39,"CO2015DHS"
"    26991213  1",22,3,3,53009,5,1,95,277659,"CO7",2016,2699,1213,1,21,3,2,47,"CO2015DHS"
"    26991213  4",17,3,3,53009,5,1,95,296427,"CO7",2016,2699,1213,1,13,3,2,22,"CO2015DHS"
"    26991214  2",16,3,3,71955,5,1,95,232673,"CO7",2016,2699,1214,1,15,7,3,36,"CO2015DHS"
"    26991214  3",NA,3,3,71955,12,1,95,296427,"CO7",2016,2699,1214,1,15,3,3,20,"CO2015DHS"
"    26991316  2",NA,3,0,19714,8,1,95,278853,"CO7",2016,2699,1316,1,0,4,3,16,"CO2015DHS"
"    26991417  2",15,3,3,44672,5,1,95,296427,"CO7",2016,2699,1417,1,14,7,2,24,"CO2015DHS"
"    26991518  2",NA,3,0,76218,10,1,95,278853,"CO7",2016,2699,1518,1,0,0,2,18,"CO2015DHS"
"    26991619  2",20,3,3,24499,5,1,20,277659,"CO7",2016,2699,1619,1,96,0,5,49,"CO2015DHS"
"    26991619  6",19,3,3,24499,9,1,95,296427,"CO7",2016,2699,1619,1,17,7,2,23,"CO2015DHS"
"    26991720  2",18,3,3,57169,4,1,20,232673,"CO7",2016,2699,1720,1,16,7,2,38,"CO2015DHS"
"    26991923  2",20,3,3,85187,13,1,95,232673,"CO7",2016,2699,1923,1,16,1,2,35,"CO2015DHS"
"    26991923  3",NA,3,3,85187,9,1,95,441515,"CO7",2016,2699,1923,1,14,0,2,14,"CO2015DHS"
"    27001415  2",19,3,3,38971,3,1,14,805898,"CO7",2016,2700,1415,1,13,7,2,29,"CO2015DHS"
"    27001617  2",17,3,3,52448,9,1,95,625428,"CO7",2016,2700,1617,1,16,7,3,24,"CO2015DHS"
"    27001718  5",NA,3,0,39749,4,1,95,931548,"CO7",2016,2700,1718,1,0,0,1,13,"CO2015DHS"
"    27002122  3",NA,3,3,50995,7,1,95,588349,"CO7",2016,2700,2122,1,16,0,2,17,"CO2015DHS"
"    27002223  2",28,3,3,68073,8,1,2,618093,"CO7",2016,2700,2223,1,15,7,2,42,"CO2015DHS"
"    27002223  3",NA,3,0,68073,9,1,3,931548,"CO7",2016,2700,2223,1,0,7,4,14,"CO2015DHS"
"    27002223  4",NA,3,0,68073,8,1,2,931548,"CO7",2016,2700,2223,1,0,3,2,13,"CO2015DHS"
"    27011414  2",15,3,3,-132727,7,2,95,337460,"CO7",2016,2701,1414,2,14,7,2,20,"CO2015DHS"
"    27011515  2",22,3,3,-119300,6,2,95,337460,"CO7",2016,2701,1515,2,17,7,2,24,"CO2015DHS"
"    27011616  2",16,3,3,-107302,8,2,0,302261,"CO7",2016,2701,1616,2,16,7,2,30,"CO2015DHS"
"    27011717  2",18,3,3,-139045,5,2,95,272784,"CO7",2016,2701,1717,2,96,0,2,42,"CO2015DHS"
"    27011717  4",NA,3,3,-139045,8,2,95,236140,"CO7",2016,2701,1717,2,15,0,2,17,"CO2015DHS"
"    27011818  4",NA,3,3,-117484,11,2,0,236140,"CO7",2016,2701,1818,2,16,3,3,19,"CO2015DHS"
"    27011919  2",20,3,3,-163180,5,2,16,302261,"CO7",2016,2701,1919,2,18,7,2,31,"CO2015DHS"
"    27012121  2",22,3,3,-117617,11,2,1,302261,"CO7",2016,2701,2121,2,19,7,1,30,"CO2015DHS"
"    27019050  2",19,3,3,-155551,1,2,0,272784,"CO7",2016,2701,9050,2,14,7,8,42,"CO2015DHS"
